,Unnamed: 0.2,Unnamed: 0,level_0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,text_normalized,cluster,distance_from_level_1_centroid,sub_cluster,distance_from_level_2_centroid,emotion,emotion_score,Actionability
2297,2297,2297,1310,1660,1685,1685,1.43E+18,1.16E+18,#RevolutionsForResearch Route 1 is 20km: Start @GranaryRoad &amp; head S on Highway 549 (first turn around point). Register now: https://t.co/7dQNWcThb4 #yycevents #yycnow #yycliving #yycbuzz #yycfitness #bikecalgary #cycleyyc #cyclinglife #bikelife #canceresearch https://t.co/5Fx92T4MrM,#RevolutionsForResearch #yycevents #yycnow #yycliving #yycbuzz #yycfitness #bikecalgary #cycleyyc #cyclinglife #bikelife #canceresearch,2021-08-13T16:02:29.000Z,,0,0,0,0,FALSE,revolutionsforresearch route 1 is 20km start  &amp; head s on highway 549 (first turn around point). register now,2,1.109955192,11,0.828436375,joy,0.751855731,F
4311,4311,4311,10668,14207,14533,2534,1.48E+18,1.18E+18,STOLEN - Blue Norco Bikes Range C9 in Downtown https://t.co/XJGoZl1fWH #yycbike https://t.co/0UGJ2DWfhi,#yycbike,2022-01-10T19:33:27.000Z,,0,0,0,0,FALSE,stolen - blue norco bikes range c9 in downtown,4,1.040122032,11,1.128281355,fear,0.834940076,T
9242,9242,9242,9696,12863,13130,1131,1.49E+18,142364043,"No doubt about this. For instance, I'd never #yycbike ride my kid 20 km round trip (120 m elevation gain each way) to snowboarding lessons if I wasn't doing it on an eBike - and it's still a workout in the end: https://t.co/cwiBtLsgI7",#yycbike,2022-02-10T19:31:58.000Z,,12,1,0,3,FALSE,"no doubt about this. for instance, i'd never yycbike ride my kid 20 km round trip (120 m elevation gain each way) to snowboarding lessons if i wasn't doing it on an ebike - and it's still a workout in the end ",12,1.123142838,12,0.935770094,joy,0.559226036,F
5317,5317,5317,6944,9137,9317,9317,1.38E+18,8.42E+17,"@cityofcalgary Ahh one more reason to avoid Calgary. Every time I’m in some weird parking zone with no way to pay or know, or I’m driving accidentally on some bike lane downtown, or getting photo radar for going 8 over the limit. They’re broke and desperate, hoping for more ticket cash.",,2021-04-19T19:44:43.000Z,,11,0,4,0,FALSE," ahh one more reason to avoid calgary. every time im in some weird parking zone with no way to pay or know, or im driving accidentally on some bike lane downtown, or getting photo radar for going 8 over the limit. theyre broke and desperate, hoping for more ticket cash.",7,0.91309613,4,0.850681722,sadness,0.866567731,T
3171,3171,3171,15329,20454,20908,8909,1.44E+18,18984207,Crews have CLEARED the vehicle and the ramp has reopened. #yyctraffic #yycroads https://t.co/tDVg8NbyfZ,#yyctraffic #yycroads,2021-09-11T18:47:41.000Z,,1,0,0,0,FALSE,crews have cleared the vehicle and the ramp has reopened.,3,1.003374219,7,1.025138974,joy,0.822479486,F
8197,8197,8197,13501,18022,18444,6445,1.45E+18,3000598092,"2396 #yycbike trips were counted on street on Fri Oct 22

Busiest:
8th Ave at 8th St SW: 609
5th St and 4th Ave: 401
12th Ave and 2nd St SW: 379",#yycbike,2021-10-23T14:25:55.000Z,,0,0,0,0,FALSE,2396 yycbike trips were counted on street on fri oct 22busiest8th ave at 8th st sw 6095th st and 4th ave 40112th ave and 2nd st sw 379,11,0.865557134,11,1.029547572,joy,0.5038625,T
2449,2449,2449,14356,19170,19605,7606,1.44E+18,18984207,The collision on Beddington Trail has been CLEARED. #yyctraffic #yycroads,#yyctraffic #yycroads,2021-10-03T19:25:34.000Z,,0,0,0,0,FALSE,the collision on beddington trail has been cleared.,3,1.061028361,0,0.966633141,fear,0.482426256,F
8564,8564,8564,4358,5602,5697,5697,1.40E+18,93684964,"🚨 It's the last weekend to bike Highway 40/Highwood Pass without cars.
More details here: 
https://t.co/AQeZJKHPjC #yycbike #GoOutside",#yycbike #GoOutside,2021-06-12T16:22:51.000Z,,18,2,0,2,FALSE, it's the last weekend to bike highway 40/highwood pass without cars.more details here,12,0.900161922,2,0.769081891,anger,0.502125382,F
388,388,388,2291,2937,2983,2983,1.42E+18,995630725,"Happy Friday! Cheers to surviving another week! We'll be celebrating with a refreshing cocktail from @tooloulous! 🍹✨

#tgif #cheers #cocktails #patio #patioseason #tooloulous #yyc #banff #banffliving #yycliving #weekendvibes #calgary #mybanff https://t.co/RZgg36l2nq",#tgif #cheers #cocktails #patio #patioseason #tooloulous #yyc #banff #banffliving #yycliving #weekendvibes #calgary #mybanff,2021-07-23T18:00:26.000Z,,0,0,0,0,TRUE,happy friday! cheers to surviving another week! we'll be celebrating with a refreshing cocktail from !,0,1.109902382,7,0.990806937,joy,0.998935878,F
8448,8448,8448,8444,11182,11400,11400,1.37E+18,69941209,"Pre-order window now open on a bunch of Breezer's fantastic adventure bikes including Radar Café, Radar X, Thunder, and Doppler Café. Head over to https://t.co/4uP8v1yzEw to place your deposit. #yycbike #yegbike #breezerbikes https://t.co/sczo8qtfbu",#yycbike #yegbike #breezerbikes,2021-03-17T17:29:14.000Z,,4,0,1,1,FALSE,"pre-order window now open on a bunch of breezer's fantastic adventure bikes including radar caf, radar x, thunder, and doppler caf. head over to  to place your deposit.",12,0.928421557,0,0.778705895,joy,0.997385681,F
5892,5892,5892,9793,13008,13281,1282,1.49E+18,1354634546,We’ve heard this many times but let’s repeat it again for the folks in the back. #yyccc #yyc #yycbike #yegbike https://t.co/x42Twy43Us,#yyccc #yyc #yycbike #yegbike,2022-02-07T20:43:20.000Z,,0,0,0,0,FALSE,weve heard this many times but lets repeat it again for the folks in the back.,8,1.112924457,0,0.789039969,anger,0.64262104,F
5547,5547,5547,7966,10513,10723,10723,1.38E+18,1.37E+18,"Alert, the bike talk in Calgary is heating up: When we organize bike rides, we bring extra gear to deal with changes in weather conditions, pack tools and inner tubes to sort through mechanical issues or flats, and bring extra food just in case. Meanwhile, governing — https://t.c",,2021-03-27T17:17:20.000Z,,0,0,0,0,FALSE,"alert, the bike talk in calgary is heating up when we organize bike rides, we bring extra gear to deal with changes in weather conditions, pack tools and inner tubes to sort through mechanical issues or flats, and bring extra food just in case. meanwhile, governing  https//t.c",7,0.852614999,9,0.957538605,joy,0.754684567,T
8933,8933,8933,2433,3116,3164,3164,1.42E+18,69941209,"While the chatter amongst the chattering classes says there are no bikes to buy, the chattering classes might want to stop chattering and start making their way to our shop in Inglewood. 

We have bikes (like these beauties). Quite a few actually. And more on the way. #yycbike https://t.co/qdtVNwN3fo",#yycbike,2021-07-21T13:44:10.000Z,,4,0,1,0,FALSE,"while the chatter amongst the chattering classes says there are no bikes to buy, the chattering classes might want to stop chattering and start making their way to our shop in inglewood. we have bikes (like these beauties). quite a few actually. and more on the way.",12,0.948501825,7,0.827621877,anger,0.749860525,F
10335,10335,10335,14367,19188,19623,7624,1.44E+18,512529802,"Fine art meets geology. “Milk River Canyon Hoodoos” by LC Cariou. Mystical hoodoos, a glacial meltwater channel, a misfit stream &amp; volcanic intrusions. Check out “The Scenic Geology of Alberta”. https://t.co/X52PtDg4Z3 https://t.co/EEdeeCb4eq #explorealberta #yycliving #yycarts https://t.co/FVHcPkOMqC",#explorealberta #yycliving #yycarts,2021-10-03T02:36:02.000Z,,25,0,0,0,FALSE,"fine art meets geology. milk river canyon hoodoos by lc cariou. mystical hoodoos, a glacial meltwater channel, a misfit stream &amp; volcanic intrusions. check out the scenic geology of alberta.",13,1.119819641,9,1.210241675,joy,0.971708298,F
4700,4700,4700,3974,5089,5178,5178,1.41E+18,365249229,Closed Parks - Branching Out Tree Program request at 230 Sandstone Dr NW https://t.co/WdxidOaFpy. Completed - close sr. https://t.co/fhFSp1mxtB,,2021-06-20T02:27:06.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.0936901, 51.1398558]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,closed parks - branching out tree program request at 230 sandstone dr nw . completed - close sr. ,5,0.931030035,11,0.926131725,joy,0.528516948,T
6145,6145,6145,7489,9856,10050,10050,1.38E+18,9.05E+17,".
.
.
#thebeachyyc #yyc #yycbeach #beachyyc #yycrecreation #calgaryisawesome #calgary #yycvolleyball #yycspikeball #yycultimate #yyclife #yycliving #yycweather #yycautumn #shoplocal #shoplocalyyc #shoplocalcanada #canadabeach #beachthesnow",#thebeachyyc #yyc #yycbeach #beachyyc #yycrecreation #calgaryisawesome #calgary #yycvolleyball #yycspikeball #yycultimate #yyclife #yycliving #yycweather #yycautumn #shoplocal #shoplocalyyc #shoplocalcanada #canadabeach #beachthesnow,2021-04-08T22:30:23.000Z,,0,0,0,0,FALSE,...,8,1.108792067,3,1.078381777,anger,0.515277326,F
8403,8403,8403,1903,2391,2429,2429,1.42E+18,69941209,Make sure to pop down to Inglewood today and while you're there make the 1 block detour off the strip to visit us - the cutest bike shop on the prairie! :) #yycbike #ininglewood https://t.co/3SamOEooQ9,#yycbike #ininglewood,2021-08-01T13:14:16.000Z,,18,0,1,3,FALSE,make sure to pop down to inglewood today and while you're there make the 1 block detour off the strip to visit us - the cutest bike shop on the prairie! ),12,0.820864439,0,0.722267568,joy,0.998557627,F
8814,8814,8814,21,24,25,25,1.44E+18,17525166,"As a cyclist who loves shade (and a homeowner with solar panels) YES PLEASE!! #yycplan 

(h/t @SustainableYYC, cc @ENMAXenergy @yyctransport) https://t.co/hvIyibhpFk",#yycplan,2021-09-08T19:34:21.000Z,,4,0,1,0,FALSE,"as a cyclist who loves shade (and a homeowner with solar panels) yes please!! yycplan (h/t , cc  ) ",12,0.963380754,6,0.565637052,joy,0.795837104,F
6091,6091,6091,12711,16956,17353,5354,1.46E+18,1.40E+18,"✨ Tag #71 by vacuumboots Hint: hmmm where is this stationed
.
#calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag https://t.co/Rgktor7cpK",#calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag,2021-11-14T21:54:24.000Z,{'place_id': '53504716d445dcad'},2,0,1,0,FALSE, tag 71 by vacuumboots hint hmmm where is this stationed.,8,1.003347516,2,0.912373364,anger,0.481770426,F
5067,5067,5067,9117,12113,12352,353,1.50E+18,24798218,@bpincott We'd love to help out with this year's Pedal Poll! Hope to see Calgary play a bigger role in this great initiative #yycbike,#yycbike,2022-03-01T00:10:36.000Z,,5,0,1,0,FALSE, we'd love to help out with this year's pedal poll! hope to see calgary play a bigger role in this great initiative,7,0.899096787,0,1.078598619,joy,0.998186409,F
3622,3622,3622,1991,2500,2538,2538,1.42E+18,378757208,"SB Deerfoot Tr approaching Peigan Tr SE Calgary, stalled vehicle blocking left lane. 
Expect slow downs. #yyctraffic #yycroads https://t.co/rLeQGVeLRf",#yyctraffic #yycroads,2021-07-30T14:34:06.000Z,,1,0,0,0,FALSE,"sb deerfoot tr approaching peigan tr se calgary, stalled vehicle blocking left lane. expect slow downs.",3,0.991677761,14,1.279767275,fear,0.98691529,F
4993,4993,4993,15300,20412,20866,8867,1.44E+18,745745929,"@buzzbishop I'm in Calgary and the closest @CalgaryLibrary branch is a 5.6km walk from my house. I live quite close to where I grew up, and used to bike to the same branch when I was a kid.",,2021-09-12T04:07:43.000Z,,2,0,1,1,FALSE," i'm in calgary and the closest  branch is a 5.6km walk from my house. i live quite close to where i grew up, and used to bike to the same branch when i was a kid.",7,0.93103075,0,1.010856509,joy,0.643896401,F
6713,6713,6713,7299,9611,9800,9800,1.38E+18,1.35E+18,"Feeling cute, took a selfy... IDK might delete later.

https://t.co/2SxmoWBzBK

 #yyc #calgary #yycnow #yycliving #alberta #yeg #canada #yyclife #yyclocal #calgarylife #yycbusiness #yycevents #yyceats #yycbuzz https://t.co/bGRWxHWvV9",#yyc #calgary #yycnow #yycliving #alberta #yeg #canada #yyclife #yyclocal #calgarylife #yycbusiness #yycevents #yyceats #yycbuzz,2021-04-12T19:35:53.000Z,,0,0,0,0,FALSE,"feeling cute, took a selfy... idk might delete later.",8,1.090236068,8,0.964456558,joy,0.998732388,F
9625,9625,9625,2464,3157,3206,3206,1.42E+18,1.18E+18,"Hello Calgary Eat For Lifers! Check us out at @calgarydollars Summer Market. Make sure to keep an eye on our social media profiles for a chance to win #prizes

#yycnow #yyceats #calgary  #yycliving #eatyyc c #calgarydollars #getlocalyyc #farmersmarketyyc #smallbusinessowneryyc https://t.co/bgI5mOTokN",#prizes #yycnow #yyceats #calgary #yycliving #eatyyc #calgarydollars #getlocalyyc #farmersmarketyyc #smallbusinessowneryyc,2021-07-20T15:04:07.000Z,,0,0,0,0,FALSE,hello calgary eat for lifers! check us out at  summer market. make sure to keep an eye on our social media profiles for a chance to win prizesyycnow yyceats calgary  yycliving eatyyc c,13,1.099017143,0,1.050491929,joy,0.998152673,F
2985,2985,2985,10719,14274,14603,2604,1.48E+18,2688537468,Large ice flow on 15 St Sw pathway connecting Bankview to Sunalta. @311calgary #yycpathwayreport #yycbike https://t.co/xnaITohH0Q,#yycpathwayreport #yycbike,2022-01-09T01:54:04.000Z,,6,0,2,1,FALSE,large ice flow on 15 st sw pathway connecting bankview to sunalta.,3,0.992981434,5,1.295887947,fear,0.664936364,T
4178,4178,4178,11282,15024,15368,3369,1.47E+18,1.18E+18,STOLEN - Gray Trek in Hounsfield Heights/Briar Hill https://t.co/qePnColKYS #yycbike,#yycbike,2021-12-21T19:23:23.000Z,,0,0,0,1,FALSE,stolen - gray trek in hounsfield heights/briar hill,4,0.991447985,8,1.314123631,fear,0.908709764,T
8335,8335,8335,11081,14771,15113,3114,1.48E+18,3000598092,"258 #yycbike trips were counted on street on Mon Dec 27

Busiest:
9th Ave at 4th St SE: 108
10th St NW N of 5th Ave NW: 64
Stephen Ave.: 32",#yycbike,2021-12-28T14:26:40.000Z,,0,0,0,0,FALSE,258 yycbike trips were counted on street on mon dec 27busiest9th ave at 4th st se 10810th st nw n of 5th ave nw 64stephen ave. 32,11,0.874399722,16,1.120285749,joy,0.383572131,T
5866,5866,5866,9363,12431,12684,685,1.50E+18,28585986,Calgary group reimagines bike racks to make cycling to school easier https://t.co/Sl8UO911Uf #yyc,#yyc,2022-02-20T22:40:13.000Z,,1,1,0,0,FALSE,calgary group reimagines bike racks to make cycling to school easier,7,0.846213579,15,1.056041121,joy,0.9805336,T
5490,5490,5490,2531,3239,3292,3292,1.42E+18,1.41E+18,Launches Bike Challenge in Banff to Raise Funds for Children’s Cancer Care – Calgary https://t.co/OWhXLIXRkv,,2021-07-19T01:22:19.000Z,,0,0,0,0,FALSE,launches bike challenge in banff to raise funds for childrens cancer care calgary ,7,0.928513229,7,0.957316816,joy,0.881537259,F
4857,4857,4857,14390,19223,19659,7660,1.44E+18,277727944,"Good morning, #YYC! Sunrise today on October 2, 2021 at 07:39AM, with a high of 18C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-10-02T14:19:41.000Z,,1,0,0,0,FALSE,"good morning, yyc! sunrise today on october 2, 2021 at 0739am, with a high of 18c. have a great day!",6,0.971410632,9,0.926946223,joy,0.998373747,F
10501,10501,10501,15402,20544,21001,9002,1.44E+18,2478791215,"#goodmorning #sunshine on a warmer day over the #bowriver #calgary #yyc #yycliving #ggeraldgarcia #garseeya #garseeyaphoto @ Calgary, Alberta https://t.co/IE0gNRZJ88",#goodmorning #sunshine #bowriver #calgary #yyc #yycliving #ggeraldgarcia #garseeya #garseeyaphoto,2021-09-10T17:35:12.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,0,FALSE,"goodmorning sunshine on a warmer day over the bowriver calgary yyc yycliving ggeraldgarcia garseeya garseeyaphoto @ calgary, alberta ",13,1.00351584,11,1.001357794,joy,0.976158321,F
7230,7230,7230,14445,19303,19743,7744,1.44E+18,9.28E+17,"Watch the full video on Youtube:
https://t.co/cyz4X0clCa
or
Read more about this: 
https://t.co/eBuL3TLXZv

Give us a call for more info at 587-602-0204.
#homesforsale #realestate #realtor #forsale #househunting #newhome #home #property #realestateagent #realty  #yycliving https://t.co/oNGYBOahQ9",#homesforsale #realestate #realtor #forsale #househunting #newhome #home #property #realestateagent #realty #yycliving,2021-09-30T20:09:10.000Z,,1,0,0,1,FALSE,watch the full video on youtubeorread more about this give us a call for more info at 587-602-0204.,8,0.976651013,12,0.931813002,joy,0.816442192,F
10343,10343,10343,2619,3342,3401,3401,1.42E+18,8.50E+17,"DOUBLE TIME!🥁

video by @eleeinabox 

#inglewoodyyc #breweryflats #abbeer #instagood #followmearound #yycbeer #drinklocal #yycliving #brewery #pizza @ Inglewood Calgary https://t.co/ZQC4sJAfOJ",#inglewoodyyc #breweryflats #abbeer #instagood #followmearound #yycbeer #drinklocal #yycliving #brewery #pizza,2021-07-17T18:09:54.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,double time!video by  inglewoodyyc breweryflats abbeer instagood followmearound yycbeer drinklocal yycliving brewery pizza @ inglewood calgary ,13,1.032765865,9,1.218060851,joy,0.823106468,F
2039,2039,2039,4663,6021,6124,6124,1.40E+18,19658346,"@ezralevant @CalgaryPolice @UCPCaucus @AHS_media @IRF_Ambassador @StateIRF @RelFreedomCntr @RFInstitute We can drink in a park, we just can’t pray in a park. https://t.co/Txbp59b44B",,2021-06-05T22:54:39.000Z,,0,0,0,0,FALSE,"        we can drink in a park, we just cant pray in a park. ",1,1.119713545,17,1.034242153,anger,0.426247716,T
7470,7470,7470,6614,8683,8847,8847,1.39E+18,2548868887,"🖤 Symmetry &amp; Balance 🖤  
.
.
.
.
#decorbymld #luxeislandhome #luxelife #mahoganyisland #mahoganylakesideliving #mahoganylakecommunity #decoryyc #yycliving #yychomedesign #yychomestaging #yychomes https://t.co/bu6TqHR45i",#decorbymld #luxeislandhome #luxelife #mahoganyisland #mahoganylakesideliving #mahoganylakecommunity #decoryyc #yycliving #yychomedesign #yychomestaging #yychomes,2021-04-27T18:25:24.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-113.97182678, 50.90013077]}, 'place_id': '53504716d445dcad'}",1,0,0,0,FALSE, symmetry &amp; balance   ....,8,1.117548108,14,1.029677033,joy,0.880671442,F
77,77,77,6390,8386,8542,8542,1.39E+18,29007155,Saturday morning rip. #mtb #mtbgirl #norcooptic #yycbike #saturdayride #cyclinggirl https://t.co/p1a6B96Yfc,#mtb #mtbgirl #norcooptic #yycbike #saturdayride #cyclinggirl,2021-05-01T16:03:54.000Z,,2,0,0,1,FALSE,saturday morning rip.,0,1.115501881,0,1.040476561,anger,0.914684772,F
944,944,944,10629,14154,14479,2480,1.48E+18,1.41E+18,"@bridgetstirling @duncankinney Have you considered walling off and locking warm public spaces? - Sincerely, Calgary City Council.",,2022-01-12T02:41:23.000Z,,1,0,0,0,FALSE,"  have you considered walling off and locking warm public spaces? - sincerely, calgary city council.",1,0.805443585,0,1.037182331,joy,0.901257753,T
8505,8505,8505,647,817,829,829,1.43E+18,19301813,"Well I think that Keenan has finally found the bicycle that he's been wanting since April. We've ordered it from a shop in Calgary Alberta, so hopefully this time next week he'll have a brand new bike. It's a late Birthday gift.",,2021-08-26T21:33:09.000Z,,1,0,0,0,FALSE,"well i think that keenan has finally found the bicycle that he's been wanting since april. we've ordered it from a shop in calgary alberta, so hopefully this time next week he'll have a brand new bike. it's a late birthday gift.",12,0.898543775,1,0.659356773,joy,0.995295823,F
2444,2444,2444,12939,17269,17676,5677,1.46E+18,18982486,TRAFFIC: Closure in the SW on 17 Ave at 29 St. #yyc #yyctraffic #yycroads #abroads #660traffic https://t.co/2bAiUqIFJd,#yyc #yyctraffic #yycroads #abroads #660traffic,2021-11-08T15:31:13.000Z,,0,0,1,1,FALSE,traffic closure in the sw on 17 ave at 29 st.,3,1.044426441,0,0.965866148,fear,0.64509207,F
2716,2716,2716,14018,18696,19124,7125,1.45E+18,380472373,"Avoid the area in and around 13A St. &amp; Ogden Rd. SE
An absolute gangbang detour - 👏 @cityofcalgary 
Work in this area has been ongoing for &gt;3 weeks and is moving at glacial speed....union bros stretching it out for a later layoff...
#Calgary #yycroads",#Calgary #yycroads,2021-10-12T17:48:58.000Z,,1,0,1,0,FALSE,avoid the area in and around 13a st. &amp; ogden rd. sean absolute gangbang detour -   work in this area has been ongoing for &gt;3 weeks and is moving at glacial speed....union bros stretching it out for a later layoff...,3,1.038110852,3,1.035398722,fear,0.354355156,T
7180,7180,7180,14288,19073,19508,7509,1.45E+18,1.10E+18,"My work ↔️ my pride #startup #smallbusinessowner

 #feedback #ilovewhatido 💓💗😊 👉👉

Excellent #customerservice every customer, every single time!! ☺️🥰 #Etsyshop #yarnstore #crafts #inspiration 
 
Handcraft’dluv 🌸 #ilovewhatido 😁👍 #entrepreneur #smallbusiness #yycliving https://t.co/9eWJuLsVm6",#startup #smallbusinessowner #feedback #ilovewhatido #customerservice #Etsyshop #yarnstore #crafts #inspiration #ilovewhatido #entrepreneur #smallbusiness #yycliving,2021-10-05T16:24:16.000Z,,1,0,0,0,FALSE,"my work  my pride startup smallbusinessowner feedback ilovewhatido  excellent customerservice every customer, every single time!!  etsyshop yarnstore crafts inspiration  handcraftdluv",8,0.95776403,12,0.754077971,joy,0.998127401,F
5745,5745,5745,13737,18335,18761,6762,1.45E+18,9.27E+17,"@NancyJakovac @AlisonB12244537 @JyotiGondek How hard would it be to find a guy with a ""fart filter"" sign on his bike in Calgary? #YYC",#YYC,2021-10-18T15:04:01.000Z,,153,0,7,6,FALSE,"   how hard would it be to find a guy with a ""fart filter"" sign on his bike in calgary?",7,0.987283945,13,1.190752387,anger,0.993403733,F
2386,2386,2386,523,668,677,677,1.43E+18,69941209,"Hey Friends. 

Be advised we will be closed August 30 through September 3. 

Back at it September 4.

#InInglewood #GoneBikeCamping #yycbike",#InInglewood #GoneBikeCamping #yycbike,2021-08-29T14:15:14.000Z,,11,2,0,1,FALSE,hey friends. be advised we will be closed august 30 through september 3. back at it september 4.,2,1.032066822,14,0.942581832,joy,0.475210398,F
8305,8305,8305,4149,5322,5415,5415,1.41E+18,4834427644,"59th tweeted pedestrian incident in 2021.
#yycwalk #yyccc #ableg #visionzero
@RicMcIver @shandro
@DShepYEG @rod_loyola

https://t.co/GXoxadBnxU",#yycwalk #yyccc #ableg #visionzero,2021-06-17T03:03:34.000Z,,0,1,0,1,FALSE,59th tweeted pedestrian incident in 2021.,11,0.946608901,15,1.34926939,fear,0.533471465,F
1129,1129,1129,15025,20053,20502,8503,1.44E+18,27012230,"@dr_oru @shandro City of Calgary Parks and Rec sent out and email after 9pm ""The City of Calgary is supportive of the additional COVID-19 measures implemented by the Province and we are waiting for the official Provincial Health Orders to be published"" to make any updates/changes.",,2021-09-17T16:00:40.000Z,,2,0,0,0,FALSE,"  city of calgary parks and rec sent out and email after 9pm ""the city of calgary is supportive of the additional covid-19 measures implemented by the province and we are waiting for the official provincial health orders to be published"" to make any updates/changes.",1,0.837008834,2,0.970051587,love,0.992167294,T
7398,7398,7398,11614,15465,15827,3828,1.47E+18,1.10E+18,"QED ! 🖤🖤🖤 😍💝🥰
#madetoorder #crochet 
#BeInspired  Do more of what makes YOU sparkle ✨ 🌷💖 #livelovelaugh ☺️

🎶  @destinedbrothers 

 #entrepreneur #etsy #handmade 
 #yycliving   #ilovewhatido   #airdrielife  #makersgonnamake  #smallbusiness  #poncho #smallbusinessowner https://t.co/UcRToTNH62",#madetoorder #crochet #BeInspired #livelovelaugh #entrepreneur #etsy #handmade #yycliving #ilovewhatido #airdrielife #makersgonnamake #smallbusiness #poncho #smallbusinessowner,2021-12-13T09:01:40.000Z,,1,0,0,0,FALSE,qed !  madetoorder crochet beinspired  do more of what makes you sparkle,8,1.082217455,13,0.89723134,joy,0.997683644,F
4001,4001,4001,13544,18080,18503,6504,1.45E+18,1.18E+18,STOLEN - Gray Haro Beasley 26 Hybrid in Northwest Calgary https://t.co/nVPLkUoweq #yycbike https://t.co/WOsLy4AG14,#yycbike,2021-10-22T15:51:30.000Z,,0,0,0,2,FALSE,stolen - gray haro beasley 26 hybrid in northwest calgary,4,1.025719404,5,1.064182878,fear,0.888689816,T
8707,8707,8707,8061,10643,10853,10853,1.38E+18,490994576,"Just a heads up, the #yycbike cycletracks are garbage this morning. Waaaaay better grip on the roads.",#yycbike,2021-03-25T15:46:10.000Z,{'place_id': '53504716d445dcad'},4,0,0,0,FALSE,"just a heads up, the yycbike cycletracks are garbage this morning. waaaaay better grip on the roads.",12,0.936214447,5,0.767656386,anger,0.828849971,T
7465,7465,7465,10811,14410,14742,2743,1.48E+18,463302596,"Ruth is finally up for adoption after a long wait! She had to have surgery for a painful condition called entropian eye where the eyelashes iriritate the eye and is now ready for her fur-ever home! Visit https://t.co/9fA07atDwb for more info.

#yyccats #yycliving #meowfoundation https://t.co/pk8Sl4kwld",#yyccats #yycliving #meowfoundation,2022-01-06T12:05:04.000Z,,8,0,0,2,FALSE,ruth is finally up for adoption after a long wait! she had to have surgery for a painful condition called entropian eye where the eyelashes iriritate the eye and is now ready for her fur-ever home! visit  for more info.,8,1.073851347,14,1.017652154,sadness,0.861650229,F
1327,1327,1327,11187,14899,15241,3242,1.47E+18,8.59E+17,@LiciaCorbella @yyccc Kill the entertainment district that we have voted for and calgary will basically be dead. It was the only way to get businesses downtown again but hey with her agenda let's make more bike paths that arent needed. Continue nenshis bulshit legacy. Works great for a winter city,,2021-12-24T10:14:29.000Z,,0,0,0,0,FALSE,  kill the entertainment district that we have voted for and calgary will basically be dead. it was the only way to get businesses downtown again but hey with her agenda let's make more bike paths that arent needed. continue nenshis bulshit legacy. works great for a winter city,1,0.784031034,6,0.766700983,joy,0.959097028,T
1381,1381,1381,13849,18481,18907,6908,1.45E+18,1.25E+18,@hitthepost @cityofcalgary As a dog owner I just wanted to look up the responsible dog bylaw just so I don't accidentally break them.  I wish there were signs in parks where dogs are not allowed. https://t.co/GC090DfMoK https://t.co/fmihbCmO1Z,,2021-10-16T01:35:46.000Z,,1,0,0,0,FALSE,  as a dog owner i just wanted to look up the responsible dog bylaw just so i don't accidentally break them.  i wish there were signs in parks where dogs are not allowed.  ,1,1.083999157,6,0.965548992,anger,0.874193072,T
5565,5565,5565,11762,15666,16035,4036,1.47E+18,4086986122,"Installing shared path or bike/bus lane &amp; sidewalk on Calgary Trail &amp; Gateway Blvd would be a monumental shift to active transportation. 
People going to big box stores on foot, bike or bus, instead of driving and getting stuck in traffic. #YEG https://t.co/NsiQkRCT2n",#YEG,2021-12-09T00:05:30.000Z,,1,0,0,0,FALSE,"installing shared path or bike/bus lane &amp; sidewalk on calgary trail &amp; gateway blvd would be a monumental shift to active transportation. people going to big box stores on foot, bike or bus, instead of driving and getting stuck in traffic.",7,0.724607825,9,0.97557199,anger,0.585693061,F
2545,2545,2545,10954,14606,14941,2942,1.48E+18,259500240,"#yycRoads just can’t help themselves. Poured salt gravel mix on residential street, but didn’t scrape, leaving 3” of mucky slush that sticks to tires and is is hard to drive on. Nice going. #yyccc @seanchucalgary",#yycRoads #yyccc,2022-01-02T04:39:54.000Z,,0,0,0,0,FALSE,"yycroads just cant help themselves. poured salt gravel mix on residential street, but didnt scrape, leaving 3 of mucky slush that sticks to tires and is is hard to drive on. nice going.",3,0.998310685,1,1.160843968,anger,0.689639747,T
